0,2,2,3,0,0,2,0,1,2,0,0,0,2,0,2,2,0,0,1,1,1,1,0,2,0,0,0,0,0,1,1,1,0,1,0,1,2,1,1,0,1,1,3,2,3,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,4,1,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,0,2,2,0,1,1,0,1,0,1,1,0,0,1,0,2,2,0,1,0,0,0,1,0,0
0,0,0,2,2,1,3,1,3,4,0,0,1,2,0,1,0,0,1,0,0,2,0,1,3,3,2,1,0,0,1,1,0,1,2,2,0,2,1,1,4,3,2,1,1,1,0,0,2,0,0,0,0,3,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,2,1,0,1,1,0,1,0,0,1,1,2,0,1,0,0,0,1,3,1,1,1,1,0,0,1,1,3,0,1,0,1,1,1,0,0,0
0,2,1,6,5,4,6,0,4,5,53,4,7,1,6,1,1,2,3,8,3,22,12,0,0,1,6,2,2,0,0,5,5,8,1,3,3,4,5,5,2,2,1,7,6,5,4,4,3,0,10,0,2,10,1,1,6,4,3,3,0,8,4,1,1,9,4,2,0,1,3,4,13,4,11,10,0,20,3,8,4,3,8,1,6,3,3,2,7,23,2,12,2,0,2,4,16,3,6,6,2,9,2,2,1,3
0,0,3,12,1,3,6,1,9,5,28,9,3,3,5,1,0,0,4,5,2,15,6,0,3,0,4,1,3,1,0,7,2,3,2,0,3,7,1,3,7,5,0,4,3,1,4,0,0,1,2,0,0,8,1,0,1,1,1,2,4,3,0,3,4,3,3,0,1,1,0,5,3,3,5,7,0,14,7,11,6,1,8,0,3,5,4,0,1,21,3,7,1,2,1,3,5,4,5,2,1,8,3,4,1,2
0,0,0,2,2,1,0,0,4,2,14,5,2,0,0,0,0,0,1,2,0,6,0,1,4,2,2,1,1,1,0,4,2,2,1,2,0,1,0,0,0,2,0,5,0,3,0,0,1,0,1,0,0,3,2,1,1,1,1,2,1,1,3,0,3,1,1,2,0,1,1,3,2,3,4,1,0,10,1,0,0,0,5,0,2,0,0,2,1,1,2,3,0,0,1,1,10,0,2,0,0,3,2,0,1,1
0,1,2,6,1,5,7,2,4,3,36,8,6,0,6,2,0,1,4,3,2,14,6,2,5,1,0,2,1,1,1,5,2,3,1,0,0,3,1,7,4,1,2,1,0,2,4,1,3,3,5,0,2,4,0,3,2,2,0,4,2,10,4,1,2,12,2,3,2,2,3,3,2,2,10,10,1,7,3,6,5,1,8,0,4,1,0,4,4,19,3,3,0,2,0,0,8,3,1,5,2,5,3,0,0,2
0,0,0,2,0,1,0,0,1,2,5,3,2,0,1,2,2,0,0,0,1,7,1,0,0,0,0,1,0,0,1,0,2,1,0,0,1,2,1,0,0,0,1,3,1,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,0,1,1,0,1,3,2,0,0,0,1,0,2,1,1,3,0,1,6,0,2,0,2,0,0,0,1,0,1,7,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2
0,1,0,1,0,1,0,0,2,0,1,2,0,1,1,0,0,0,1,1,0,4,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,3,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,1,1,0,1,0,2,2,1,0,1,0,1,0,1,0,0,0,1,0,0,3,1,2,0,0,0,0,1,1,0,1,1,1,1,1,0,0
1,0,0,1,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,0,3,1,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,2,1,0,3,0,0,4,1,0,1,0,0,2,1,0,1,2,2,1,0,1,2,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,2
0,0,0,2,0,0,1,0,1,0,3,2,1,0,1,0,0,0,2,2,0,6,1,0,1,1,2,2,0,0,0,3,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,2,2,0,0,3,0,1,2,0,1,0,0,1,0,0,4,0,0,1,0,2,0,1,2,2,1,0,0,0,1,2,0,8,0,2,0,0,0,0,3,0,1,2,0,1,0,0,0,2
0,0,1,8,0,2,0,1,0,2,2,4,2,1,0,0,0,0,8,3,0,9,2,1,1,0,1,0,0,1,0,1,1,1,0,0,0,8,0,2,1,0,2,2,2,0,0,1,4,0,3,0,1,1,0,0,0,4,0,1,2,5,0,0,1,3,1,0,2,3,1,2,0,0,0,0,0,4,4,3,4,0,3,0,2,0,5,0,1,5,0,2,1,0,2,1,2,0,1,1,1,5,1,0,0,1
0,1,1,3,0,1,0,0,1,2,1,4,1,0,1,1,0,0,8,0,0,2,0,1,2,0,2,0,0,1,0,2,1,1,0,0,1,0,1,1,1,0,1,2,1,0,0,0,0,1,0,0,0,3,0,1,4,2,3,0,1,2,1,0,2,1,1,0,0,1,0,0,3,0,0,0,0,1,1,2,4,0,2,0,0,1,1,0,0,6,0,0,0,1,1,0,2,1,1,0,3,0,0,1,1,1
0,0,1,3,0,1,0,0,0,0,0,1,0,2,0,1,0,0,2,0,1,1,1,1,1,0,0,1,0,0,2,0,1,1,0,0,0,5,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,12,3,0,3,1,0,0,7,0,2,1,0,2,3,1,1,0,0,0,0,0,4,5,3,0,0,0,0,0,4,1,1,7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3
0,1,1,3,0,0,1,0,4,0,7,2,4,1,3,1,2,1,16,1,1,9,1,1,2,1,3,0,1,1,0,0,2,1,1,0,0,6,0,0,0,1,0,1,1,0,1,0,2,1,2,0,0,3,0,1,5,2,2,1,1,4,1,0,4,0,2,0,1,1,1,1,1,1,7,2,0,0,3,5,5,0,2,0,2,0,1,0,1,6,0,3,1,0,1,2,4,0,1,1,0,1,1,0,0,0
0,0,1,1,1,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,1,0,1,1
0,0,0,2,0,0,0,0,3,2,2,1,0,0,2,0,0,0,1,0,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,4,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,2,1,0,2,1,2,1,0,0,0,1,0,2,0,0,1,1,0,0,0,2,0,2,0,0,2,0,1,0,1,0,0
0,0,0,1,1,0,2,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,0,1,0,0,0,0,1,1,2,1,2,1,0,1,0,2,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
0,0,0,5,1,0,2,0,0,3,3,2,0,1,1,0,0,1,0,0,1,6,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,0,2,2,1,2,1,0,2,0,1,0,2,0,1,0,0,0,0,0,0,1,2,0,1,1,2,2,0,0,1,0,1,1,0,1,3,0,3,1,0,1,1,1,1,0,1,1,1,1,0,0,3
1,6,5,19,6,28,15,10,43,3,110,50,39,1,46,6,12,6,15,63,9,115,30,4,22,2,10,27,31,10,3,46,17,50,4,6,9,8,13,49,16,4,8,37,35,7,14,13,16,0,41,0,12,20,1,7,5,3,7,15,3,51,35,2,9,46,21,2,7,16,12,42,36,10,42,67,0,78,21,51,21,8,10,2,23,7,12,1,27,102,9,111,10,12,3,19,55,35,26,17,5,86,13,12,14,11
4,1,0,8,7,9,6,1,18,4,30,21,11,2,18,0,2,1,6,24,1,30,8,6,9,3,3,6,15,2,0,16,6,16,3,5,3,3,0,15,8,1,2,18,8,1,6,3,17,1,16,0,1,21,0,1,8,3,0,7,1,12,11,4,3,8,8,3,2,6,4,12,7,4,20,25,0,19,13,11,5,4,7,0,9,3,6,2,10,30,2,41,6,4,2,6,20,12,9,7,2,45,5,2,6,8
0,0,0,3,0,6,3,2,8,2,16,11,3,2,5,2,1,0,2,10,4,13,3,1,1,0,3,2,1,1,2,3,1,7,0,3,4,3,2,9,5,1,0,2,4,1,1,4,4,1,4,0,1,3,0,0,1,1,1,3,0,2,4,0,6,8,2,0,0,3,5,9,5,0,9,7,0,16,6,6,6,1,4,0,2,1,3,0,4,17,3,19,3,2,0,3,7,6,6,1,0,6,1,3,0,1
2,9,1,16,16,38,27,5,45,6,132,54,62,3,51,2,13,2,27,59,5,141,41,10,20,4,14,24,36,12,4,59,35,49,5,7,10,3,28,49,21,6,7,51,32,15,15,17,27,1,39,0,14,30,3,9,12,4,9,24,2,54,34,2,14,65,23,2,4,20,14,36,46,11,65,68,0,79,26,37,21,18,21,4,41,5,11,5,37,139,19,126,10,18,4,33,54,35,34,25,4,94,21,11,14,17
0,1,0,0,1,1,2,0,0,3,1,9,3,3,2,0,1,2,4,1,1,8,2,0,3,3,3,1,0,0,2,2,3,3,1,0,2,9,2,4,3,1,0,7,4,2,1,0,1,0,2,0,0,5,0,1,2,3,2,1,0,2,2,3,4,3,11,0,0,2,5,2,3,1,0,1,1,2,4,5,7,1,6,0,0,2,1,1,2,15,0,2,0,0,2,2,7,1,1,2,1,2,0,2,0,2
0,1,2,2,3,1,2,2,4,3,1,6,1,1,3,1,4,4,1,2,0,3,3,1,3,0,3,1,1,0,0,4,0,1,2,0,1,7,0,2,0,2,0,4,3,3,0,0,2,0,2,0,1,2,1,1,2,2,1,0,0,1,3,4,4,2,2,0,0,0,1,2,2,2,1,0,0,1,2,3,7,0,9,1,2,1,0,1,3,7,1,1,0,0,1,0,3,0,0,5,0,4,2,1,1,1
1,6,2,3,6,6,7,14,12,4,5,5,5,2,7,6,4,9,8,6,7,4,5,4,4,8,9,2,4,0,8,4,12,7,6,7,4,7,4,7,5,6,3,11,6,6,4,5,4,9,2,5,6,2,3,4,4,11,5,3,6,3,7,6,11,2,14,21,7,5,5,5,6,4,6,11,3,4,8,10,11,9,9,3,7,7,3,5,5,17,3,4,0,5,9,2,7,11,8,6,6,12,9,10,3,5
0,0,2,1,0,2,2,3,0,5,1,2,0,1,0,1,2,1,1,3,0,4,2,0,2,1,1,2,0,0,1,0,0,1,0,1,3,3,0,0,0,1,1,3,2,1,1,0,2,2,1,0,1,2,0,3,3,7,0,1,0,1,0,1,5,1,4,1,0,1,1,2,1,1,2,5,1,1,7,4,5,1,3,0,0,0,3,0,0,6,3,1,1,1,0,0,2,1,0,1,1,0,2,1,1,1
0,2,0,6,5,2,1,4,3,3,6,20,4,4,4,2,3,3,2,5,0,9,5,2,8,0,2,2,4,1,3,7,3,4,0,2,5,10,2,3,2,9,0,9,4,2,1,1,7,0,4,0,0,3,1,1,7,6,2,0,5,1,3,9,4,6,9,4,2,4,4,7,9,2,6,5,1,5,8,13,13,0,11,0,1,1,14,1,7,26,3,5,3,0,3,3,9,0,2,4,8,9,7,2,3,7
0,3,2,2,4,2,1,6,3,1,3,8,2,2,2,1,1,1,0,5,2,2,3,2,1,2,4,0,0,0,2,8,0,3,3,5,3,9,2,4,1,3,1,5,3,2,0,2,2,2,3,0,2,3,0,1,6,2,3,1,3,4,5,4,2,3,5,3,0,6,4,1,3,0,7,2,0,1,5,8,6,0,6,0,4,1,2,2,6,11,3,5,3,0,3,3,3,2,4,5,12,3,9,2,0,2
0,12,4,8,10,8,6,9,8,7,13,12,9,10,3,6,3,7,8,9,1,12,9,10,3,6,1,6,9,4,7,10,10,6,6,9,6,10,10,11,6,7,5,12,8,5,5,3,8,9,9,3,1,4,5,10,5,11,4,6,5,5,7,7,5,6,7,13,4,9,6,8,17,6,13,6,2,8,3,8,12,2,11,3,14,2,6,4,6,22,8,8,4,2,5,3,7,3,6,6,14,7,11,7,2,9
0,1,2,5,1,2,5,3,3,2,6,6,7,2,1,0,1,3,4,9,2,9,6,4,5,0,3,2,0,0,2,10,5,3,2,2,4,17,0,4,3,6,0,8,3,5,1,0,8,3,5,0,1,7,0,1,4,4,5,1,8,3,3,11,6,3,3,2,1,5,3,0,7,1,3,4,2,3,9,9,11,1,11,3,1,0,10,0,5,20,1,4,2,2,4,2,3,2,4,3,13,3,2,1,2,3
0,1,3,6,1,2,2,0,7,4,5,9,5,3,3,0,0,0,1,1,3,6,4,1,2,1,5,1,4,0,1,2,0,1,0,4,1,10,3,3,2,0,4,2,1,2,1,2,2,0,2,1,3,5,1,2,2,1,1,4,1,5,0,1,1,5,7,2,1,1,0,4,5,1,3,4,1,3,11,7,9,4,5,2,3,1,2,1,0,18,3,1,0,1,0,2,9,0,2,2,0,2,1,2,0,2
0,0,1,4,2,2,1,3,3,4,3,4,1,3,4,0,2,2,1,3,0,2,2,2,6,2,3,1,1,4,3,2,2,3,1,0,1,8,1,3,3,4,3,2,4,2,3,3,1,1,1,0,0,4,0,1,1,2,3,0,2,3,2,3,4,6,3,3,0,0,4,1,3,3,2,3,3,1,0,10,8,1,9,0,3,6,4,1,3,9,2,2,1,1,2,2,6,1,1,1,5,3,2,4,1,6
1,6,5,12,13,3,5,13,7,5,10,7,7,6,6,1,2,13,9,6,2,9,8,6,9,6,6,3,2,1,1,7,11,12,6,4,0,6,6,2,4,8,7,7,3,7,5,6,12,6,9,3,4,4,3,4,6,8,4,3,4,12,7,8,5,8,6,11,8,4,7,12,11,5,3,12,2,3,9,8,13,5,6,8,10,8,2,0,1,16,7,10,3,8,4,5,3,3,5,3,8,7,3,4,1,4
0,0,2,5,3,3,1,1,6,7,2,7,2,4,2,0,1,2,1,3,0,2,2,0,3,1,4,2,1,2,0,3,2,0,1,0,0,2,1,3,1,2,1,3,0,2,3,1,4,0,0,3,0,7,0,0,6,6,1,0,0,2,3,1,3,2,2,0,2,3,2,4,5,3,0,5,1,3,5,7,12,1,10,0,1,1,8,0,2,7,2,5,3,2,0,1,2,1,1,2,4,2,2,1,1,3
1,6,5,25,12,44,42,12,46,5,214,173,45,7,89,2,13,9,16,85,14,108,49,18,29,10,22,35,52,7,11,103,22,50,8,13,11,12,25,64,34,6,5,41,40,19,6,25,34,4,62,2,14,35,3,7,32,17,14,20,13,26,60,6,13,117,89,10,7,29,19,42,81,17,71,91,1,77,38,102,122,15,72,2,21,13,43,7,63,478,9,155,25,26,4,34,71,47,33,42,6,94,25,10,18,19
1,2,2,6,7,18,6,3,20,5,65,56,25,6,28,4,8,4,7,23,10,37,17,9,11,8,10,11,7,3,3,24,5,13,0,3,7,8,12,21,10,3,6,11,15,9,3,4,6,3,14,1,4,12,2,4,10,9,13,4,7,12,18,4,4,32,36,5,0,10,7,23,22,4,27,33,1,18,13,35,49,8,26,0,12,4,19,7,16,140,8,42,10,7,3,8,21,12,6,17,6,19,9,3,2,5
0,3,3,7,12,21,12,13,22,12,91,63,27,4,42,1,4,8,17,33,11,29,17,11,14,4,8,15,10,5,8,36,9,42,2,10,5,9,9,26,16,2,5,22,15,5,7,7,5,5,24,0,14,7,2,7,11,6,5,16,10,12,19,6,9,56,46,10,4,16,6,27,21,6,26,51,3,28,8,48,47,9,30,4,18,5,21,4,28,183,12,51,10,13,1,11,29,21,15,12,4,24,11,4,9,9
1,3,4,14,7,30,21,10,22,7,102,73,26,2,53,3,6,7,10,47,10,63,18,8,22,4,22,16,29,5,5,67,17,21,4,8,9,7,12,37,15,7,4,24,18,12,4,15,16,2,27,1,8,17,5,9,13,8,11,12,5,20,32,6,12,75,62,8,6,10,13,35,46,8,38,61,0,33,14,46,69,6,40,2,20,11,23,9,28,254,4,93,22,8,4,14,43,23,18,20,7,36,20,6,6,7
0,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,4,0,0,0,3,0,2,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,2,1,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,3,1,0,1,1,0,0
0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,2,0,1,1,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,3,1,0,0,2,4,1,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,3,1,2,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0
0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,2,3,0,0,0,0,0,0,0,2,0,0,5,3,1,0,2,0,0,0,3,0,1,0,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1
0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,2,0,2,1,0,0,0,1,0,1,2,1,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,0,1,0,0,1,6,0,3,0,0,1,1,1,0,0,0,4,4,1,0,0,6,0,0,5,2,0,2,1,2,1,2,3,0,1,0,0,3,2,0,2,0,1,0,0,0,4,3,3,0,7,1,0,0,1,0,1,2,0,1,1,0,0,1,5,0,0,0,2,0,2,3,0,1
0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,2,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,2,2,0,5,0,0,0,1,0,1,2,1,0,0,0,0,1,5,0,0,1,0,0,1,0,0,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,2,1,0,1,0,1,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,3,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,2,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,1,0,1
0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,1
0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,3,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,2,0,1,1,0,0,2,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1,2,6,3,0,2,1,0,0,5,3,2,5,2,0,0,0,1,2,2,0,2,1,4,1,4,2,0,1,1,3,2,1,5,0,1,8,2,4,1,1,0,1,2,1,0,1,3,0,1,0,1,0,0,1,1,6,4,2,1,2,3,6,2,1,3,2,2,1,2,2,4,1,1,0,3,2,11,4,14,0,10,2,2,0,9,0,3,4,1,2,0,1,2,1,4,2,0,2,2,1,0,1,0,1
0,0,0,1,0,0,2,2,1,0,2,3,1,1,1,1,1,1,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,5,1,2,1,0,0,1,2,1,0,2,2,0,0,0,2,0,0,1,3,3,1,0,1,2,1,1,3,2,1,2,0,0,0,0,1,1,1,1,0,0,3,4,8,1,3,1,1,0,7,1,0,2,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1
